사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,평일주말
20200104,9호선2~3단계,봉은사,15832,16120,31952,주말
20200104,9호선2~3단계,종합운동장,3764,3147,6911,주말
20200104,9호선2~3단계,삼전,5014,4663,9677,주말
20200104,9호선2~3단계,석촌고분,4308,4017,8325,주말
20200104,9호선2~3단계,석촌,6213,4958,11171,주말
20200104,9호선2~3단계,송파나루,3819,3909,7728,주말
20200104,9호선2~3단계,한성백제,2109,1850,3959,주말
20200104,9호선2~3단계,올림픽공원,8389,8303,16692,주말
20200104,9호선2~3단계,둔촌오륜,550,550,1100,주말
20200104,9호선2~3단계,중앙보훈병원,5127,4727,9854,주말
20200104,우이신설선,북한산우이,3116,3178,6294,주말
20200104,우이신설선,솔밭공원,1957,1789,3746,주말
20200104,우이신설선,4.19민주묘지,2230,2064,4294,주말
20200104,우이신설선,가오리,3227,2925,6152,주말
20200104,우이신설선,화계,2663,2459,5122,주말
20200104,우이신설선,삼양,1633,1636,3269,주말
20200104,우이신설선,삼양사거리,1999,2026,4025,주말
20200104,우이신설선,솔샘,4259,3730,7989,주말
20200104,우이신설선,정릉,3913,3286,7199,주말
20200104,우이신설선,성신여대입구,3181,3763,6944,주말
20200104,우이신설선,보문,1339,1331,2670,주말
20200104,우이신설선,신설동,1474,1488,2962,주말
20200105,1호선,서울역,38247,34335,72582,주말
20200105,1호선,시청,12128,11878,24006,주말
20200105,1호선,종각,20424,17508,37932,주말
20200105,1호선,종로5가,12773,12485,25258,주말
20200105,1호선,동대문,12340,14602,26942,주말
20200105,1호선,신설동,9598,9353,18951,주말
20200105,1호선,제기동,13623,14098,27721,주말
20200105,1호선,청량리,18178,18398,36576,주말
20200105,1호선,동묘앞,13871,14382,28253,주말
20200105,2호선,시청,8651,7108,15759,주말
20200105,2호선,을지로입구,29442,27887,57329,주말
20200105,2호선,을지로3가,10926,10811,21737,주말
20200105,2호선,을지로4가,4583,4497,9080,주말
20200105,2호선,동대문역사문화공원,12109,14645,26754,주말
20200105,2호선,신당,9440,10098,19538,주말
20200105,2호선,상왕십리,7662,7476,15138,주말
20200105,2호선,왕십리,11529,10287,21816,주말
20200105,2호선,한양대,3074,3483,6557,주말
20200105,2호선,뚝섬,9804,9852,19656,주말
20200105,2호선,성수,11150,11912,23062,주말
20200105,2호선,건대입구,33806,35508,69314,주말
20200105,2호선,구의,13278,13009,26287,주말
20200105,2호선,강변,31835,32681,64516,주말
20200105,2호선,잠실나루,7041,7200,14241,주말
20200105,2호선,잠실,59763,55702,115465,주말
20200105,2호선,잠실새내,13524,14285,27809,주말
20200105,2호선,종합운동장,7404,8002,15406,주말
20200105,2호선,삼성,31830,31633,63463,주말
20200105,2호선,선릉,15439,13520,28959,주말
20200105,2호선,역삼,13941,14846,28787,주말
20200105,2호선,강남,52620,51683,104303,주말
20200105,2호선,교대,13379,14819,28198,주말
20200105,2호선,서초,15678,14749,30427,주말
20200105,2호선,방배,8666,9059,17725,주말
20200105,2호선,사당,26437,28988,55425,주말
20200105,2호선,낙성대,17759,18341,36100,주말
20200105,2호선,서울대입구,31948,32777,64725,주말
20200105,2호선,봉천,14416,13872,28288,주말
20200105,2호선,신림,45798,45068,90866,주말
20200105,2호선,신대방,18559,17978,36537,주말
20200105,2호선,구로디지털단지,31980,31694,63674,주말
20200105,2호선,대림,21292,21602,42894,주말
20200105,2호선,신도림,37315,37526,74841,주말
20200105,2호선,문래,8454,8563,17017,주말
20200105,2호선,영등포구청,9278,9467,18745,주말
20200105,2호선,당산,10306,11193,21499,주말
20200105,2호선,합정,23597,24079,47676,주말
20200105,2호선,홍대입구,70489,70084,140573,주말
20200105,2호선,신촌,31549,30672,62221,주말
20200105,2호선,이대,10211,10841,21052,주말
20200105,2호선,아현,5879,5932,11811,주말
20200105,2호선,충정로,4646,4678,9324,주말
20200105,2호선,용답,1916,1919,3835,주말
20200105,2호선,신답,806,898,1704,주말
20200105,2호선,신설동,4066,3845,7911,주말
20200105,2호선,도림천,496,501,997,주말
20200105,2호선,양천구청,3870,4076,7946,주말
20200105,2호선,신정네거리,5642,5707,11349,주말
20200105,2호선,용두,1267,1284,2551,주말
20200105,3호선,지축,1127,1171,2298,주말
20200105,3호선,구파발,13763,13946,27709,주말
20200105,3호선,연신내,26339,24829,51168,주말
20200105,3호선,불광,11326,13497,24823,주말
20200105,3호선,녹번,7510,6650,14160,주말
20200105,3호선,홍제,11184,10684,21868,주말
20200105,3호선,무악재,2157,2326,4483,주말
20200105,3호선,독립문,5360,5717,11077,주말
20200105,3호선,경복궁,13690,14125,27815,주말
20200105,3호선,안국,12912,13868,26780,주말
20200105,3호선,종로3가,4817,6875,11692,주말
20200105,3호선,을지로3가,4417,4439,8856,주말
20200105,3호선,동대입구,6890,7949,14839,주말
20200105,3호선,약수,8215,7899,16114,주말
20200105,3호선,금호,5256,4964,10220,주말
20200105,3호선,옥수,5658,6124,11782,주말
20200105,3호선,압구정,17776,18210,35986,주말
20200105,3호선,신사,17917,18149,36066,주말
20200105,3호선,잠원,3200,3253,6453,주말
20200105,3호선,고속터미널,55120,52535,107655,주말
20200105,3호선,교대,5042,3011,8053,주말
20200105,3호선,남부터미널,18505,19554,38059,주말
20200105,3호선,양재,17568,19256,36824,주말
20200105,3호선,매봉,4415,4297,8712,주말
20200105,3호선,도곡,2568,2658,5226,주말
20200105,3호선,대치,7254,6482,13736,주말
20200105,3호선,학여울,1368,1443,2811,주말
20200105,3호선,대청,4921,4691,9612,주말
20200105,3호선,일원,4287,4679,8966,주말
20200105,3호선,수서,11647,11825,23472,주말
20200105,3호선,가락시장,4659,4845,9504,주말
20200105,3호선,경찰병원,3464,3410,6874,주말
20200105,3호선,오금,3410,3277,6687,주말
20200105,4호선,당고개,8785,8233,17018,주말
20200105,4호선,상계,12027,11146,23173,주말
20200105,4호선,노원,15336,16749,32085,주말
20200105,4호선,창동,18530,19591,38121,주말
20200105,4호선,쌍문,19943,17532,37475,주말
20200105,4호선,수유,23673,22734,46407,주말
20200105,4호선,미아,9877,9241,19118,주말
20200105,4호선,미아사거리,19755,18792,38547,주말
20200105,4호선,길음,12710,12303,25013,주말
20200105,4호선,성신여대입구,15162,14275,29437,주말
20200105,4호선,한성대입구,9074,9074,18148,주말
20200105,4호선,혜화,31384,32505,63889,주말
20200105,4호선,동대문,10544,10773,21317,주말
20200105,경원선,방학,6921,6645,13566,주말
20200105,4호선,동대문역사문화공원,14594,13285,27879,주말
20200105,4호선,충무로,12119,11865,23984,주말
20200105,4호선,명동,28472,31111,59583,주말
20200105,4호선,회현,13768,14329,28097,주말
20200105,4호선,서울역,6567,15715,22282,주말
20200105,4호선,숙대입구,9860,9294,19154,주말
20200105,4호선,삼각지,2586,3177,5763,주말
20200105,4호선,신용산,8333,8528,16861,주말
20200105,4호선,이촌,7493,8084,15577,주말
20200105,4호선,동작,1447,1554,3001,주말
20200105,4호선,총신대입구,12795,13975,26770,주말
20200105,4호선,사당,18298,17166,35464,주말
20200105,4호선,남태령,933,686,1619,주말
20200105,경부선,서울역,7353,1255,8608,주말
20200105,경부선,남영,5633,5900,11533,주말
20200105,경부선,용산,36380,34012,70392,주말
20200105,경부선,노량진,8623,7612,16235,주말
20200105,경부선,대방,8175,8638,16813,주말
20200105,경부선,영등포,44464,43378,87842,주말
20200105,경부선,신도림,2462,2530,4992,주말
20200105,경부선,신길,5611,4907,10518,주말
20200105,경부선,구로,11645,11520,23165,주말
20200105,경부선,가산디지털단지,5490,7663,13153,주말
20200105,경부선,금천구청,7373,6979,14352,주말
20200105,경부선,석수,6454,5986,12440,주말
20200105,경부선,관악,5994,5479,11473,주말
20200105,경부선,안양,16843,16892,33735,주말
20200105,경부선,명학,4211,4032,8243,주말
20200105,경부선,금정,16148,16885,33033,주말
20200105,경부선,군포,3857,3363,7220,주말
20200105,경부선,의왕,4868,4888,9756,주말
20200105,경부선,성균관대,9330,9835,19165,주말
20200105,경부선,화서,4784,4548,9332,주말
20200105,경부선,수원,39438,39506,78944,주말
20200105,경부선,독산,6823,6947,13770,주말
20200105,경부선,세류,2700,2761,5461,주말
20200105,경부선,병점,10537,11840,22377,주말
20200105,경부선,세마,1944,1818,3762,주말
20200105,경부선,오산대,2104,1989,4093,주말
20200105,경부선,오산,8578,9176,17754,주말
20200105,경부선,진위,869,824,1693,주말
20200105,경부선,송탄,3939,4341,8280,주말
20200105,경부선,서정리,3977,5460,9437,주말
20200105,경부선,지제,2049,1945,3994,주말
20200105,경부선,평택,12586,13398,25984,주말
20200105,경부선,성환,2760,3301,6061,주말
20200105,경부선,직산,650,748,1398,주말
20200105,경부선,두정,4406,4896,9302,주말
20200105,경부선,천안,6529,6361,12890,주말
20200105,경부선,당정,3606,3596,7202,주말
20200105,경부선,서동탄,1084,1099,2183,주말
20200105,경부선,광명,2556,1633,4189,주말
20200105,경인선,개봉,15447,15150,30597,주말
20200105,경인선,오류동,9227,8486,17713,주말
20200105,경인선,역곡,18778,18455,37233,주말
20200105,경인선,부천,29319,29113,58432,주말
20200105,경인선,송내,16821,16805,33626,주말
20200105,경인선,부평,28665,29359,58024,주말
20200105,경인선,백운,5293,5204,10497,주말
20200105,경인선,동암,12106,11883,23989,주말
20200105,경인선,주안,16181,14439,30620,주말
20200105,경인선,제물포,6324,6247,12571,주말
20200105,경인선,동인천,12050,11502,23552,주말
20200105,경인선,인천,4323,3516,7839,주말
20200105,경인선,구일,13660,15184,28844,주말
20200105,경인선,소사,7704,6982,14686,주말
20200105,경인선,부개,5745,5597,11342,주말
20200105,경인선,간석,3765,3664,7429,주말
20200105,경인선,도원,2325,2343,4668,주말
20200105,경인선,온수,4959,4478,9437,주말
20200105,경인선,중동,5673,5286,10959,주말
20200105,경인선,도화,2590,2456,5046,주말
20200105,경원선,이촌,3360,2533,5893,주말
20200105,경원선,서빙고,2197,2355,4552,주말
20200105,경원선,한남,2300,2244,4544,주말
20200105,경원선,옥수,61,38,99,주말
20200105,경원선,응봉,1126,1035,2161,주말
20200105,경원선,왕십리,10792,12079,22871,주말
20200105,경원선,청량리,15666,14497,30163,주말
20200105,경원선,외대앞,5834,5716,11550,주말
20200105,경원선,신이문,5555,5144,10699,주말
20200105,경원선,석계,6352,7011,13363,주말
20200105,경원선,광운대,5203,5369,10572,주말
20200105,경원선,월계,4084,3730,7814,주말
20200105,경원선,녹천,3027,2566,5593,주말
20200105,경원선,창동,1,0,1,주말
20200105,경원선,도봉,3856,3675,7531,주말
20200105,경원선,도봉산,8656,5876,14532,주말
20200105,경원선,망월사,5225,5310,10535,주말
20200105,경원선,회룡,8368,8325,16693,주말
20200105,경원선,의정부,17571,17110,34681,주말
20200105,경원선,가능,4622,4380,9002,주말
20200105,경원선,녹양,3313,3098,6411,주말
20200105,경원선,양주,5827,5627,11454,주말
20200105,경원선,덕계,1614,1407,3021,주말
20200105,경원선,덕정,3964,4360,8324,주말
20200105,경원선,지행,5082,5426,10508,주말
20200105,경원선,동두천중앙,2757,2735,5492,주말
20200105,경원선,보산,1337,1666,3003,주말
20200105,경원선,동두천,1426,2059,3485,주말
20200105,경원선,소요산,4139,3813,7952,주말
20200105,안산선,산본,11521,12228,23749,주말
20200105,안산선,대야미,3266,3025,6291,주말
20200105,안산선,반월,3136,3128,6264,주말
20200105,안산선,상록수,12777,12463,25240,주말
20200105,안산선,한대앞,5092,4869,9961,주말
20200105,안산선,중앙,12628,12620,25248,주말
20200105,안산선,고잔,5119,5108,10227,주말
20200105,안산선,초지,3077,3056,6133,주말
20200105,안산선,안산,12256,11161,23417,주말
20200105,안산선,신길온천,1112,1059,2171,주말
20200105,안산선,정왕,5351,5800,11151,주말
20200105,안산선,오이도,6661,6744,13405,주말
20200105,안산선,수리산,2359,2240,4599,주말
20200105,과천선,선바위,4727,4273,9000,주말
20200105,과천선,경마공원,17371,17778,35149,주말
20200105,과천선,대공원,3877,4055,7932,주말
20200105,과천선,과천,3294,2937,6231,주말
20200105,과천선,정부과천청사,9347,9274,18621,주말
20200105,과천선,인덕원,14433,14444,28877,주말
20200105,과천선,평촌,7743,7488,15231,주말
20200105,과천선,범계,18413,17696,36109,주말
20200105,분당선,선릉,2974,4676,7650,주말
20200105,분당선,한티,10538,9963,20501,주말
20200105,분당선,도곡,3064,3010,6074,주말
20200105,분당선,구룡,739,787,1526,주말
20200105,분당선,개포동,2334,2284,4618,주말
20200105,분당선,대모산입구,1812,1715,3527,주말
20200105,분당선,수서,9696,9216,18912,주말
20200105,분당선,복정,1,0,1,주말
20200105,분당선,수원,5971,4204,10175,주말
20200105,분당선,서울숲,4191,4329,8520,주말
20200105,분당선,압구정로데오,8778,9495,18273,주말
20200105,분당선,강남구청,3550,4181,7731,주말
20200105,분당선,선정릉,2438,2526,4964,주말
20200105,분당선,가천대,3618,4510,8128,주말
20200105,분당선,태평,9529,9018,18547,주말
20200105,분당선,모란,13301,13624,26925,주말
20200105,분당선,야탑,18076,17952,36028,주말
20200105,분당선,서현,19026,18871,37897,주말
20200105,분당선,수내,7793,7437,15230,주말
20200105,분당선,정자,8664,9184,17848,주말
20200105,분당선,미금,10301,10849,21150,주말
20200105,분당선,오리,7041,6116,13157,주말
20200105,분당선,이매,4910,4969,9879,주말
20200105,분당선,보정,1398,1307,2705,주말
20200105,분당선,죽전,9541,10988,20529,주말
20200105,분당선,구성,2795,2973,5768,주말
20200105,분당선,신갈,2514,2576,5090,주말
20200105,분당선,기흥,5959,5922,11881,주말
20200105,분당선,상갈,3573,3583,7156,주말
20200105,분당선,청명,2313,2433,4746,주말
20200105,분당선,영통,5737,5908,11645,주말
20200105,분당선,망포,7183,7477,14660,주말
20200105,분당선,매탄권선,2645,2585,5230,주말
20200105,분당선,수원시청,8468,8405,16873,주말
20200105,분당선,매교,1377,1419,2796,주말
20200105,일산선,원흥,5440,5323,10763,주말
20200105,일산선,삼송,11369,11220,22589,주말
20200105,일산선,원당,7132,6922,14054,주말
20200105,일산선,화정,13195,13567,26762,주말
20200105,일산선,대곡,1050,850,1900,주말
20200105,일산선,백석,7453,7176,14629,주말
20200105,일산선,마두,4458,4401,8859,주말
20200105,일산선,정발산,7192,7037,14229,주말
20200105,일산선,주엽,5244,5690,10934,주말
20200105,일산선,대화,8437,7600,16037,주말
20200105,중앙선,회기,18248,18034,36282,주말
20200105,중앙선,중랑,3721,3642,7363,주말
20200105,중앙선,상봉,4499,4471,8970,주말
20200105,중앙선,망우,5605,5561,11166,주말
20200105,중앙선,양원,907,938,1845,주말
20200105,중앙선,구리,8578,8952,17530,주말
20200105,중앙선,도농,5651,5472,11123,주말
20200105,중앙선,양정,527,444,971,주말
20200105,중앙선,덕소,4066,4028,8094,주말
20200105,중앙선,도심,1565,1382,2947,주말
20200105,중앙선,팔당,1098,1038,2136,주말
20200105,중앙선,운길산,812,773,1585,주말
20200105,중앙선,양수,1503,1467,2970,주말
20200105,중앙선,신원,207,149,356,주말
20200105,중앙선,국수,668,640,1308,주말
20200105,중앙선,아신,505,473,978,주말
20200105,중앙선,오빈,203,217,420,주말
20200105,중앙선,양평,2456,2460,4916,주말
20200105,중앙선,원덕,370,331,701,주말
20200105,중앙선,용문,4171,3954,8125,주말
20200105,중앙선,지평,38,46,84,주말
