사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,야간 승차인원,야간 하차인원
201710,경부선,남영,36545,88202,110041,121231,94577,57279,54655,42954
201710,경부선,노량진,66423,69113,163574,162361,100574,113498,112997,70608
201710,경부선,당정,60628,32774,82803,60768,41385,53947,20571,53990
201710,경부선,대방,86487,93908,162579,133150,99525,94917,50181,79246
201710,경부선,독산,95006,134280,147373,135616,134369,101070,50667,82097
201710,경부선,두정,33917,30768,76303,87329,42628,43175,24386,42242
201710,경부선,명학,62119,86308,94015,89107,76770,55381,37698,47491
201710,경부선,병점,109070,61473,189518,151377,99448,120444,46257,118203
201710,경부선,서동탄,15540,6067,18401,11700,8809,12712,2861,11040
201710,경부선,서울역,17737,6273,71046,9284,36200,7234,35032,3529
201710,경부선,서정리,29722,29601,73786,58486,37868,34433,12932,33789
201710,경부선,석수,101712,40663,128220,87943,60451,85885,26620,72075
201710,경부선,성균관대,140134,46179,168963,129814,75441,126877,47456,117963
201710,경부선,성환,18339,32356,72765,69616,40566,26869,14962,24909
201710,경부선,세류,37546,13339,48338,34602,20833,33978,10557,29658
201710,경부선,세마,20624,10075,33754,19316,13861,19401,5382,18872
201710,경부선,송탄,34095,16760,71064,46725,27723,43941,13324,39381
201710,경부선,수원,200030,177115,523807,646722,328398,379129,278031,230048
201710,경부선,신길,69272,52047,108251,66198,63997,59645,30679,53165
201710,경부선,신도림,26277,22234,40825,39546,26417,30544,15986,21997
201710,경부선,안양,184145,82879,317631,321522,149668,230692,126763,154327
201710,경부선,영등포,116541,215722,468386,687274,406745,349245,330334,162943
201710,경부선,오산,58514,49614,141624,106554,73663,77528,35701,65874
201710,경부선,오산대,19173,15779,43228,44587,22745,20005,7698,18077
201710,경부선,용산,64189,260581,426084,601584,375826,228795,311466,112226
201710,경부선,의왕,65541,52285,91600,65568,58549,60650,25422,55093
201710,경부선,지제,7472,15025,17803,15694,17435,9654,8147,7287
201710,경부선,직산,4970,7102,12653,11515,7887,6690,3206,5780
201710,경부선,진위,8902,16052,19250,11944,17174,8874,4165,8053
201710,경부선,천안,31494,27031,124287,120706,60731,51668,31008,36515
201710,경부선,평택,75742,54234,187798,183666,99608,111889,66572,79093
201710,경부선,화서,90754,22911,92595,67915,31853,78755,15922,63911
201709,경부선,가산디지털단지,42922,224474,104149,187106,215250,82900,93579,55088
201709,경부선,관악,98080,25578,99873,77549,41075,75636,19783,65189
201709,경부선,광명,11324,8587,20054,17997,15639,15788,6669,3790
201709,경부선,구로,118337,149963,210420,230561,175790,143741,84974,125031
201709,경부선,군포,55671,89822,65832,48943,69481,46757,33878,34274
201709,경부선,금정,250034,162297,291203,210264,172630,242135,99831,218226
201709,경부선,금천구청,123250,54146,129990,94987,62302,101834,25383,76105
201709,경부선,남영,43069,111983,116990,134658,117640,64619,63519,46194
201709,경부선,노량진,81596,81353,166022,163293,107719,132710,129615,77729
201709,경부선,당정,73606,40105,84421,64871,48455,59224,23841,61424
201709,경부선,대방,106394,117204,171516,147151,118563,111516,75381,87713
201709,경부선,독산,113558,166289,147887,144635,159896,109296,58305,90020
201709,경부선,두정,39391,38193,77894,94552,50734,45620,28232,45599
201709,경부선,명학,76073,107628,96784,96957,92985,62118,43958,53376
201709,경부선,병점,130601,74419,187770,157004,115127,129940,51614,128110
201709,경부선,서동탄,18697,6635,17160,11704,9339,12784,3132,12332
201709,경부선,서울역,20701,6694,67391,8889,36602,8219,31779,3665
201709,경부선,서정리,35218,37024,70856,57119,44750,36116,15060,35960
201709,경부선,석수,124127,49794,128950,89102,70950,95581,30003,82080
201709,경부선,성균관대,169650,57094,173298,136592,87044,141701,55245,134743
201709,경부선,성환,20941,38895,72986,73271,48280,25995,19528,26363
201709,경부선,세류,45171,15706,46548,35652,23441,36533,11900,32678
201709,경부선,세마,24735,12250,31781,18518,16169,20402,5926,20101
201709,경부선,송탄,39477,19232,66451,43755,30114,42911,14033,40787
201709,경부선,수원,230704,204403,477194,602308,333678,397915,285548,243556
201709,경부선,신길,82390,63002,109312,67210,75259,65685,37732,57723
201709,경부선,신도림,33388,27735,41781,41997,32661,35145,19098,24731
201709,경부선,안양,222491,104181,319527,326515,164681,251957,135019,171736
201709,경부선,영등포,133232,253717,450850,672140,426400,373084,347637,176069
201709,경부선,오산,67439,57337,128817,98050,80684,78538,39105,66566
201709,경부선,오산대,22439,19414,42965,45516,25612,20625,7945,19274
201709,경부선,용산,66939,278269,389303,561110,381951,235307,307850,113261
201709,경부선,의왕,78536,63427,91752,67453,67650,67480,28651,59719
201709,경부선,지제,8530,17593,16338,14447,20334,10074,8623,7748
201709,경부선,직산,5720,8768,11250,10921,9007,6450,3256,5684
201709,경부선,진위,10540,19613,18127,10954,20048,9332,5113,8439
201709,경부선,천안,34019,30958,118113,114001,67375,51407,33879,37805
201709,경부선,평택,88130,61992,174345,171783,104112,116518,70093,81821
201709,경부선,화서,109459,26302,90942,67846,34432,87783,18010,73351
201708,경부선,가산디지털단지,39855,215905,92109,176970,208697,75508,89692,51660
201708,경부선,관악,88453,24726,91175,74007,38652,68423,18500,60564
201708,경부선,광명,8758,7953,19592,21244,16472,14177,6522,2947
201708,경부선,구로,106645,144159,193599,213308,171782,135797,86743,118014
201708,경부선,군포,50408,82849,61071,46115,65105,42798,31044,32805
201708,경부선,금정,227924,149137,268126,194486,162541,221395,95494,207628
201708,경부선,금천구청,107069,51475,117195,86557,59082,89300,24873,69877
201708,경부선,남영,39996,101955,97155,110323,102574,60111,53847,47708
201708,경부선,노량진,71442,79287,147682,140378,95249,106085,112408,71995
201708,경부선,당정,64113,33869,72082,48259,40153,51462,19417,56687
201708,경부선,대방,92663,111264,154649,132558,118005,96752,55990,80249
201708,경부선,독산,101825,159665,133170,132094,154291,99659,56457,84489
201708,경부선,두정,33618,22615,61328,64301,35364,38931,24093,40135
201708,경부선,명학,70768,94986,82498,73597,78188,56525,36400,50087
201708,경부선,병점,109533,60421,155063,112266,89314,110287,41063,117052
201708,경부선,서동탄,16541,6236,16606,11257,8337,11975,3024,11162
201708,경부선,서울역,19819,6522,78519,9478,38579,7591,38571,3573
201708,경부선,서정리,29555,26872,61008,46256,32713,31419,12770,34473
201708,경부선,석수,110537,44846,111724,75794,64594,84452,27501,74625
201708,경부선,성균관대,148764,43312,148266,108348,69678,125806,42915,122141
201708,경부선,성환,18951,24630,49377,43518,30262,24052,11851,23474
201708,경부선,세류,39886,14867,43442,31628,22115,33025,11211,31103
201708,경부선,세마,21166,10731,30472,16960,13838,18858,5634,19032
201708,경부선,송탄,34806,17374,62073,40991,26746,38592,12928,39866
201708,경부선,수원,201117,173150,440030,558141,297703,351961,273449,229210
201708,경부선,신길,76414,54869,101376,61651,68389,60311,30888,55187
201708,경부선,신도림,30345,26476,34762,34276,28913,30198,17048,22309
201708,경부선,안양,199074,71369,267583,259510,132247,226556,113282,158862
201708,경부선,영등포,124422,241967,446060,690934,430558,361063,362274,170608
201708,경부선,오산,57104,53292,120646,90890,71284,70812,35819,64773
201708,경부선,오산대,18604,14684,30885,24859,19317,18557,6856,17576
201708,경부선,용산,61484,273340,412579,604106,388958,226287,307659,111253
201708,경부선,의왕,69522,56638,82543,58360,61097,59958,26058,56811
201708,경부선,지제,6982,15790,15022,12938,18970,9087,8428,6929
201708,경부선,직산,4865,7760,10129,9285,8022,5607,2987,5185
201708,경부선,진위,8265,16784,15943,10240,17216,8032,4659,7789
201708,경부선,천안,30025,23502,100034,101962,47253,44467,28565,34352
201708,경부선,평택,72414,53845,160276,155121,90791,99900,65466,77129
201708,경부선,화서,95386,20725,80424,57264,30686,77894,16302,67938
201707,경부선,가산디지털단지,39916,225353,93056,178569,211079,75762,94948,52042
201707,경부선,관악,89077,24838,88048,70442,37650,68814,19422,61599
201707,경부선,광명,8284,8282,17275,17060,14746,13228,6122,2998
201707,경부선,구로,109085,145784,193118,217582,172331,135146,88807,119007
201707,경부선,군포,49552,84124,59994,45692,66068,41798,30913,33079
201707,경부선,금정,230427,153644,267384,194538,166147,218936,98873,211680
201707,경부선,금천구청,109653,52840,117766,86867,60735,90959,25471,70801
201707,경부선,남영,40853,101079,98641,112318,100898,61137,55548,47786
201707,경부선,노량진,72850,80619,144433,133879,96107,105200,109655,73178
201707,경부선,당정,64517,33800,70095,46258,40027,52292,19631,56509
201707,경부선,대방,94592,112088,157619,139130,118631,98312,57891,83523
201707,경부선,독산,102963,162779,133556,135749,156749,99712,58042,86469
201707,경부선,두정,33580,20525,56212,57008,34312,37371,23828,38481
201707,경부선,명학,72288,95581,79473,70371,78635,56560,37085,50396
201707,경부선,병점,109765,61842,149962,110180,91319,109536,42634,117737
201707,경부선,서동탄,17301,6256,16002,10958,8417,11910,3063,11283
201707,경부선,서울역,20352,6096,73478,8043,36280,7244,34893,3406
201707,경부선,서정리,29444,25687,58993,43187,31612,31890,13199,34588
201707,경부선,석수,111071,46825,109802,73817,64317,83265,28084,74996
201707,경부선,성균관대,151266,42357,142673,101420,67910,126462,42340,123572
201707,경부선,성환,18837,22919,42893,33797,27751,22812,10077,22419
201707,경부선,세류,40872,15527,43300,32341,21909,32684,11012,30864
201707,경부선,세마,21627,11159,30624,16983,14600,18480,5728,19307
201707,경부선,송탄,34821,17831,61273,40084,26936,38566,13117,39974
201707,경부선,수원,200119,170984,414655,538523,293377,347578,270435,225341
201707,경부선,신길,78546,54203,102712,65089,69005,60841,32193,56683
201707,경부선,신도림,30536,26930,34219,34632,28993,30200,17578,22410
201707,경부선,안양,202357,69149,257758,244983,127044,226384,114392,160973
201707,경부선,영등포,127041,242765,443092,709354,436840,370340,384248,171756
201707,경부선,오산,56965,54913,114032,87599,71822,69232,37063,64145
201707,경부선,오산대,17890,13501,27804,20169,18553,17526,6883,16943
201707,경부선,용산,62242,274077,388053,560489,371264,210622,288673,104217
201707,경부선,의왕,71161,57514,79096,56990,60553,59106,25854,56312
201707,경부선,지제,7336,16641,14602,13335,18961,9059,8429,7001
201707,경부선,직산,4947,8260,9893,9060,8167,5608,3150,5190
201707,경부선,진위,8468,17904,16011,9816,17411,8208,4690,7599
201707,경부선,천안,29989,23361,91833,93049,43575,43068,26639,34328
201707,경부선,평택,71524,53082,154875,150213,89483,96447,65111,77382
201707,경부선,화서,97098,21866,79422,56952,31125,79458,17300,69419
201706,경부선,가산디지털단지,42123,223175,99218,179754,210617,80141,97089,54440
201706,경부선,관악,94700,26093,95907,76268,38845,72428,20192,64211
201706,경부선,광명,7871,8124,16213,15199,14336,12690,6377,2762
201706,경부선,구로,115656,150345,205187,225844,173964,141873,89318,125096
201706,경부선,군포,52726,87187,63180,46891,68013,44197,32755,33900
201706,경부선,금정,244362,160237,281206,203343,170962,232056,103509,217711
201706,경부선,금천구청,119268,53964,128179,94417,61429,98374,27123,76448
201706,경부선,남영,43035,116080,114330,135581,108789,62996,63682,48530
201706,경부선,노량진,80708,73215,150614,151334,95629,114960,115790,77388
201706,경부선,당정,70027,37114,81036,61672,44921,56927,24503,59032
201706,경부선,대방,102625,112405,165540,143808,116721,103118,58900,86352
201706,경부선,독산,109337,162713,140513,138988,155004,104242,59350,89073
201706,경부선,두정,37303,32972,71995,87447,43943,41566,29117,41607
201706,경부선,명학,75828,104658,92784,91714,87434,60630,44197,52218
201706,경부선,병점,123311,70224,174286,142737,105642,120429,52203,124102
201706,경부선,서동탄,18398,6522,16262,11328,8800,12669,3181,11531
201706,경부선,서울역,21091,5865,73233,8150,36894,7303,34661,3467
201706,경부선,서정리,33573,33424,69203,55475,39298,34653,15015,34598
201706,경부선,석수,117403,50242,122323,88058,68900,88671,30005,79063
201706,경부선,성균관대,162048,51098,161046,127616,76889,134855,53612,126382
201706,경부선,성환,20765,33086,63877,59797,37399,24687,15878,24326
201706,경부선,세류,42667,15885,45436,34034,22638,34914,11754,31974
201706,경부선,세마,24062,11831,31553,18449,15260,19935,6298,19304
201706,경부선,송탄,37748,18519,63278,42463,27740,40549,13969,39959
201706,경부선,수원,203598,184723,442129,561909,293705,359675,272074,227362
201706,경부선,신길,83667,59704,107806,67751,72235,64083,34692,58811
201706,경부선,신도림,32445,28235,38422,37760,30611,32104,19409,23655
201706,경부선,안양,212692,100540,306201,310275,153540,242229,136370,168042
201706,경부선,영등포,133326,246108,447386,664522,419491,364744,361393,175181
201706,경부선,오산,63715,55507,121849,96133,75802,73786,39879,64129
201706,경부선,오산대,19862,17619,39393,41972,23875,19044,8133,17373
201706,경부선,용산,62782,290328,364268,495921,361159,186005,257412,100631
201706,경부선,의왕,76349,59742,86182,63371,64236,63795,28690,58376
201706,경부선,지제,7599,17421,14684,13461,19165,9128,8796,6927
201706,경부선,직산,5284,8429,10246,9835,8300,5831,3177,5014
201706,경부선,진위,9842,19542,16732,10699,18772,8678,5205,7531
201706,경부선,천안,33580,29585,113651,109926,58931,47787,32574,35941
201706,경부선,평택,83964,58893,167552,165981,97503,108060,69759,80665
201706,경부선,화서,105886,24837,88603,64824,32297,85530,18394,72004
201705,경부선,가산디지털단지,42329,205419,102812,180399,194718,82718,90753,55816
201705,경부선,관악,93204,26778,106787,83419,40908,73051,21276,66811
201705,경부선,광명,7546,7666,16933,16230,14278,12188,6735,2716
201705,경부선,구로,115912,140838,215611,233093,168857,145314,92160,131669
201705,경부선,군포,53524,82368,68705,50514,65760,45766,31544,35509
201705,경부선,금정,243733,151452,306192,214624,167530,240716,102638,226276
201705,경부선,금천구청,120412,50756,142203,99021,60384,101564,26642,79906
201705,경부선,남영,41952,111599,116924,144246,109443,64107,65100,51267
201705,경부선,노량진,79389,82988,169779,169243,104506,120700,127979,82237
201705,경부선,당정,71624,37091,88087,66970,46030,59528,26148,62277
201705,경부선,대방,101799,100066,174320,144049,112283,103793,56878,90606
