사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202209,분당선,오리,76538,52190,119235,89198,72047,61203,4605,536,26583,43534,226961,185458
202209,분당선,이매,35831,29225,67054,49837,33755,38742,2439,835,14871,26906,120195,106803
202209,분당선,정자,72157,128311,149837,164431,143930,126493,3717,1037,88064,71956,313775,365735
202209,분당선,죽전,95873,54538,141805,160328,88158,122063,6539,852,52044,88893,296261,304611
202209,분당선,청명,43928,16909,41606,31271,20392,37938,2353,838,7875,25754,95762,74772
202209,분당선,태평,123693,30062,156937,111954,50093,113625,14612,1390,20669,83385,315911,226791
202209,분당선,한티,57141,86268,137615,187941,114156,103809,2153,1253,94253,44586,291162,320048
202208,분당선,가천대,50093,28496,82254,73539,37634,58479,4963,617,15230,53917,152540,156569
202208,분당선,강남구청,18966,74433,74034,130768,101901,47430,1460,615,38181,21461,132641,227277
202208,분당선,개포동,21384,23365,43282,38712,24118,26089,913,986,13463,16898,79042,79961
202208,분당선,구룡,9294,19746,26157,13947,13643,9958,443,1303,3576,7134,39470,42130
202208,분당선,구성,49118,14853,53308,33525,17835,51627,2657,382,6839,35482,111922,84242
202208,분당선,기흥,85315,34793,93441,67235,53029,85766,5763,889,26097,58118,210616,161035
