사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,주중주말
202111,2호선,사당,22026,24345,46371,주말
202111,2호선,방배,6618,7005,13623,주말
202111,2호선,서초,11842,11010,22852,주말
202111,2호선,교대,10548,11809,22357,주말
202111,경부선,두정,4227,4803,9030,주말
202111,경부선,직산,599,639,1238,주말
202111,경부선,성환,2540,3108,5648,주말
202111,경부선,평택,11681,12523,24204,주말
202111,경부선,평택지제,2535,2387,4922,주말
202111,경부선,서정리,4497,6149,10646,주말
202111,경부선,송탄,3576,4109,7685,주말
202111,경부선,진위,848,914,1762,주말
202111,경부선,오산,7552,8073,15625,주말
202111,경부선,오산대,2190,2034,4224,주말
202111,경부선,세마,1680,1582,3262,주말
202111,경부선,병점,9151,10114,19265,주말
202111,경부선,세류,2033,1979,4012,주말
202111,경부선,독산,6189,6286,12475,주말
202111,경부선,수원,33889,32669,66558,주말
202111,경부선,화서,3946,3916,7862,주말
202111,경부선,성균관대,7605,7999,15604,주말
202111,경부선,의왕,4303,4319,8622,주말
202111,경부선,군포,2955,2833,5788,주말
202111,경부선,금정,13731,14101,27832,주말
202111,경부선,명학,3592,3394,6986,주말
202111,경부선,안양,13017,12813,25830,주말
202111,경부선,관악,5010,4549,9559,주말
202111,2호선,당산,8441,9528,17969,주말
202111,2호선,합정,21008,22295,43303,주말
202111,2호선,홍대입구,49496,48657,98153,주말
202111,2호선,신촌,24444,23090,47534,주말
202111,2호선,이대,7154,7700,14854,주말
202111,2호선,아현,5049,5038,10087,주말
202111,2호선,충정로,4029,4324,8353,주말
202111,2호선,용답,1590,1635,3225,주말
202111,2호선,신답,746,801,1547,주말
202111,2호선,신설동,2865,2921,5786,주말
202111,2호선,도림천,425,437,862,주말
202111,2호선,양천구청,3258,3388,6646,주말
202111,2호선,신정네거리,5209,5279,10488,주말
202111,2호선,용두,1087,1121,2208,주말
202111,3호선,지축,1957,1903,3860,주말
202111,분당선,가천대,4374,4984,9358,주말
202111,분당선,태평,7938,7463,15401,주말
202111,분당선,모란,11052,11329,22381,주말
202111,분당선,야탑,13464,13718,27182,주말
202111,분당선,서현,13730,13867,27597,주말
202111,분당선,수내,5760,5660,11420,주말
202111,분당선,정자,7241,7491,14732,주말
202111,분당선,미금,7169,7664,14833,주말
202111,분당선,오리,5346,4608,9954,주말
202111,분당선,이매,3087,3222,6309,주말
202111,분당선,보정,1096,1041,2137,주말
202111,분당선,죽전,8158,8988,17146,주말
202111,분당선,구성,2329,2565,4894,주말
202111,분당선,신갈,1903,1979,3882,주말
202111,분당선,기흥,4921,4661,9582,주말
202111,분당선,상갈,2955,2928,5883,주말
202111,분당선,청명,1962,1942,3904,주말
202111,분당선,영통,5240,5187,10427,주말
202111,분당선,망포,6210,6540,12750,주말
202111,분당선,매탄권선,2497,2385,4882,주말
202111,분당선,수원시청,7673,7764,15437,주말
202111,분당선,매교,1325,1411,2736,주말
202111,수인선,고색,1697,1761,3458,주말
202111,3호선,구파발,10819,11025,21844,주말
202111,3호선,연신내,20544,19470,40014,주말
202111,3호선,불광,9281,10468,19749,주말
202111,3호선,녹번,7275,6483,13758,주말
202111,3호선,홍제,9012,8475,17487,주말
202111,3호선,무악재,1837,2010,3847,주말
202111,3호선,독립문,3948,4431,8379,주말
202111,3호선,경복궁,12463,13168,25631,주말
202111,3호선,안국,11275,12230,23505,주말
202111,3호선,종로3가,3807,5021,8828,주말
202111,3호선,을지로3가,3559,3208,6767,주말
202111,3호선,충무로,2,0,2,주말
202111,3호선,동대입구,11861,11730,23591,주말
202111,3호선,약수,6675,6185,12860,주말
202111,3호선,금호,4193,3959,8152,주말
202111,수인선,오목천,1505,1491,2996,주말
202111,3호선,옥수,4894,5147,10041,주말
202111,일산선,주엽,4503,4444,8947,주말
202111,일산선,대화,7318,6989,14307,주말
202111,장항선,봉명,528,538,1066,주말
202111,장항선,쌍용,1242,1323,2565,주말
202111,장항선,아산,3691,2446,6137,주말
202111,장항선,탕정,247,293,540,주말
202111,장항선,배방,814,871,1685,주말
202111,장항선,온양온천,3365,3332,6697,주말
202111,장항선,신창,1136,1749,2885,주말
202111,중앙선,회기,21675,19948,41623,주말
202111,중앙선,중랑,3293,3294,6587,주말
202111,중앙선,상봉,3934,3952,7886,주말
202111,중앙선,망우,4750,4617,9367,주말
202111,중앙선,양원,907,943,1850,주말
202111,중앙선,구리,7689,7881,15570,주말
202111,중앙선,도농,5032,5039,10071,주말
202111,중앙선,양정,418,359,777,주말
202111,중앙선,덕소,3209,2654,5863,주말
202111,중앙선,도심,1121,980,2101,주말
202111,중앙선,팔당,1014,984,1998,주말
202111,중앙선,운길산,853,770,1623,주말
202111,중앙선,양수,1494,1468,2962,주말
202111,중앙선,신원,199,124,323,주말
202111,중앙선,국수,512,458,970,주말
202111,중앙선,아신,495,472,967,주말
202111,중앙선,오빈,241,184,425,주말
202111,중앙선,양평,2166,2019,4185,주말
202111,중앙선,원덕,302,271,573,주말
202111,중앙선,용문,2000,1596,3596,주말
202111,중앙선,지평,40,28,68,주말
202111,수인선,어천,481,587,1068,주말
202111,수인선,야목,192,160,352,주말
202111,수인선,사리,2596,2186,4782,주말
202111,수인선,달월,39,43,82,주말
202111,수인선,월곶,1536,1402,2938,주말
202111,수인선,소래포구,4677,4493,9170,주말
202111,수인선,인천논현,2744,2951,5695,주말
202111,수인선,호구포,1868,1866,3734,주말
202111,수인선,남동인더스파크,606,589,1195,주말
202111,수인선,원인재,2764,2918,5682,주말
202111,수인선,연수,2948,2998,5946,주말
202111,수인선,송도,1391,1411,2802,주말
202111,수인선,인하대,3280,3159,6439,주말
202111,일산선,원당,6128,5829,11957,주말
202111,일산선,화정,9360,9538,18898,주말
202111,일산선,대곡,1123,914,2037,주말
202111,일산선,백석,5544,5280,10824,주말
202111,일산선,마두,3369,3382,6751,주말
202111,일산선,정발산,4993,4904,9897,주말
202111,3호선,압구정,14112,14853,28965,주말
202111,3호선,신사,14007,14314,28321,주말
202111,수인선,숭의,1915,1795,3710,주말
202111,수인선,신포,1024,995,2019,주말
202111,수인선,인천,986,1500,2486,주말
202111,안산선,산본,8655,9283,17938,주말
202111,안산선,대야미,2912,2650,5562,주말
202111,경부선,석수,5039,4801,9840,주말
202111,경부선,금천구청,6262,6054,12316,주말
202111,3호선,잠원,2289,2314,4603,주말
202111,3호선,고속터미널,42108,39633,81741,주말
202111,3호선,교대,4389,2624,7013,주말
202111,3호선,남부터미널,15477,16216,31693,주말
202111,3호선,양재,14419,16465,30884,주말
202111,3호선,매봉,4113,4208,8321,주말
202111,3호선,도곡,1915,2138,4053,주말
202111,3호선,대치,5352,5038,10390,주말
202111,3호선,학여울,1722,1911,3633,주말
202111,3호선,대청,4262,4136,8398,주말
202111,3호선,일원,3367,3672,7039,주말
202111,3호선,수서,10462,10380,20842,주말
202111,3호선,가락시장,3733,4073,7806,주말
202111,3호선,경찰병원,2681,2761,5442,주말
202111,3호선,오금,2743,2724,5467,주말
202111,4호선,수유,19576,18921,38497,주말
202111,4호선,미아,7806,7440,15246,주말
202111,4호선,미아사거리,15789,15286,31075,주말
202111,4호선,길음,10357,10121,20478,주말
202111,4호선,성신여대입구,12713,12096,24809,주말
202111,4호선,한성대입구,7659,7606,15265,주말
202111,4호선,혜화,28288,27412,55700,주말
202111,4호선,동대문,6865,7337,14202,주말
202111,4호선,동대문역사문화공원,8767,7996,16763,주말
202111,4호선,충무로,10836,10737,21573,주말
202111,4호선,명동,12247,12351,24598,주말
202111,4호선,회현,8377,8760,17137,주말
202111,4호선,서울,4337,12585,16922,주말
202111,4호선,숙대입구,8056,7558,15614,주말
202111,4호선,신용산,8265,8517,16782,주말
202111,4호선,이촌,4608,5024,9632,주말
202111,4호선,동작,1018,1110,2128,주말
202111,4호선,총신대입구,9894,10984,20878,주말
202111,4호선,사당,15649,14489,30138,주말
202111,4호선,남태령,762,516,1278,주말
202111,4호선,당고개,7526,7130,14656,주말
202111,4호선,상계,10151,9404,19555,주말
202111,경인선,온수,4847,4325,9172,주말
202111,경인선,중동,6641,6210,12851,주말
202111,경인선,도화,3089,2879,5968,주말
202111,경춘선,신내,1298,1293,2591,주말
202111,경춘선,갈매,1935,1654,3589,주말
202111,경춘선,별내,2449,2191,4640,주말
202111,경춘선,퇴계원,2595,2328,4923,주말
202111,경춘선,사릉,2125,2044,4169,주말
202111,경춘선,금곡,1133,1012,2145,주말
202111,경춘선,평내호평,4663,4421,9084,주말
202111,경춘선,천마산,1344,1320,2664,주말
202111,경춘선,마석,3185,3186,6371,주말
202111,경춘선,대성리,788,870,1658,주말
202111,경춘선,청평,1450,1689,3139,주말
202111,경춘선,상천,284,298,582,주말
202111,경춘선,가평,1719,1943,3662,주말
202111,경춘선,굴봉산,158,189,347,주말
202111,경춘선,백양리,75,124,199,주말
202111,경춘선,강촌,578,665,1243,주말
202111,경춘선,김유정,394,490,884,주말
202111,경춘선,남춘천,3273,3343,6616,주말
202111,경춘선,춘천,1615,1500,3115,주말
202111,공항철도 1호선,서울,8569,8694,17263,주말
202111,공항철도 1호선,공덕,1548,2487,4035,주말
202111,공항철도 1호선,홍대입구,12006,12319,24325,주말
202111,공항철도 1호선,디지털미디어시티,5918,5600,11518,주말
202111,공항철도 1호선,마곡나루,3277,3572,6849,주말
202111,공항철도 1호선,김포공항,12634,6066,18700,주말
202111,공항철도 1호선,계양,7204,6473,13677,주말
202111,공항철도 1호선,검암,4558,4640,9198,주말
202111,공항철도 1호선,청라국제도시,4300,4078,8378,주말
202111,공항철도 1호선,운서,5853,5945,11798,주말
202111,공항철도 1호선,공항화물청사,1294,1361,2655,주말
202111,공항철도 1호선,인천공항1터미널,3814,3884,7698,주말
202111,공항철도 1호선,인천공항2터미널,2007,1817,3824,주말
202111,공항철도 1호선,영종,2935,2923,5858,주말
202111,과천선,선바위,5557,4673,10230,주말
202111,과천선,경마공원,6784,6757,13541,주말
202111,과천선,대공원,4402,4669,9071,주말
202111,과천선,과천,4426,4007,8433,주말
202111,과천선,정부과천청사,5993,5805,11798,주말
202111,과천선,인덕원,16632,16095,32727,주말
202111,과천선,평촌,9960,9602,19562,주말
202111,과천선,범계,20816,20439,41255,주말
202111,분당선,선릉,5526,8594,14120,주말
202111,분당선,한티,11075,11096,22171,주말
202111,분당선,도곡,4845,4392,9237,주말
202111,분당선,구룡,1588,1448,3036,주말
202111,분당선,개포동,2768,2702,5470,주말
202111,분당선,대모산입구,3240,3001,6241,주말
202111,분당선,수서,10663,10994,21657,주말
202111,분당선,수원,7664,6357,14021,주말
202111,분당선,서울숲,8149,8643,16792,주말
202111,분당선,압구정로데오,17655,21353,39008,주말
202111,분당선,강남구청,5747,6931,12678,주말
202111,분당선,선정릉,3539,3669,7208,주말
202111,분당선,가천대,5714,6090,11804,주말
202111,분당선,태평,10586,9858,20444,주말
202111,분당선,모란,16152,16439,32591,주말
202111,분당선,야탑,18713,19463,38176,주말
202111,분당선,서현,18861,19096,37957,주말
202111,분당선,수내,8829,8267,17096,주말
202111,분당선,정자,10832,11158,21990,주말
202111,분당선,미금,10858,10914,21772,주말
202111,분당선,오리,8357,6925,15282,주말
202111,분당선,이매,4192,4161,8353,주말
202111,분당선,보정,1605,1488,3093,주말
202111,분당선,죽전,10320,11432,21752,주말
202111,분당선,구성,3485,3520,7005,주말
202111,분당선,신갈,3023,2945,5968,주말
202111,분당선,기흥,6917,6397,13314,주말
202111,분당선,상갈,3887,3852,7739,주말
202111,분당선,청명,3063,2852,5915,주말
202111,분당선,영통,6841,6868,13709,주말
202111,분당선,망포,9707,8588,18295,주말
202111,분당선,매탄권선,3722,3283,7005,주말
202111,분당선,수원시청,11077,12949,24026,주말
202111,분당선,매교,2185,2204,4389,주말
202111,수인선,고색,2609,2616,5225,주말
202111,수인선,오목천,2213,1844,4057,주말
202111,수인선,어천,682,633,1315,주말
202111,수인선,야목,248,224,472,주말
202111,수인선,사리,3375,2812,6187,주말
202111,수인선,달월,62,65,127,주말
202111,수인선,월곶,2105,2042,4147,주말
202111,수인선,소래포구,5360,5500,10860,주말
202111,수인선,인천논현,4298,4592,8890,주말
202111,수인선,호구포,2544,2388,4932,주말
202111,수인선,남동인더스파크,966,911,1877,주말
202111,수인선,원인재,3643,3740,7383,주말
202111,수인선,연수,3863,3883,7746,주말
202111,수인선,송도,2061,1979,4040,주말
202111,수인선,인하대,4476,4092,8568,주말
202111,수인선,숭의,2817,2622,5439,주말
202111,수인선,신포,1492,1497,2989,주말
202111,수인선,인천,1098,1968,3066,주말
202111,안산선,산본,12483,13304,25787,주말
202111,우이신설선,보문,1042,1020,2062,주말
202111,우이신설선,신설동,1408,1311,2719,주말
202111,일산선,원흥,7564,7056,14620,주말
202111,일산선,삼송,14031,13374,27405,주말
202111,일산선,원당,8374,7842,16216,주말
202111,일산선,화정,12988,13340,26328,주말
202111,일산선,대곡,1362,1126,2488,주말
202111,일산선,백석,7754,7790,15544,주말
202111,일산선,마두,5210,5173,10383,주말
202111,일산선,정발산,6648,7145,13793,주말
202111,일산선,주엽,6687,6499,13186,주말
202111,일산선,대화,9928,9032,18960,주말
202111,장항선,봉명,725,649,1374,주말
202111,장항선,쌍용,1675,1469,3144,주말
202111,장항선,아산,3203,3210,6413,주말
202111,장항선,탕정,455,398,853,주말
202111,장항선,배방,1002,975,1977,주말
202111,장항선,온양온천,3742,3749,7491,주말
202111,장항선,신창,1327,1210,2537,주말
202111,중앙선,회기,21491,19851,41342,주말
202111,중앙선,중랑,4507,4163,8670,주말
202111,중앙선,상봉,5114,4808,9922,주말
202111,중앙선,망우,6343,6102,12445,주말
202111,중앙선,양원,1360,1349,2709,주말
202111,중앙선,구리,10549,10816,21365,주말
202111,중앙선,도농,7336,6863,14199,주말
202111,중앙선,양정,551,501,1052,주말
202111,중앙선,덕소,4498,3524,8022,주말
202111,중앙선,도심,1512,1249,2761,주말
202111,중앙선,팔당,1153,1232,2385,주말
202111,중앙선,운길산,970,919,1889,주말
202111,중앙선,양수,1885,1993,3878,주말
202111,중앙선,신원,233,176,409,주말
202111,중앙선,국수,581,633,1214,주말
202111,중앙선,아신,546,562,1108,주말
202111,중앙선,오빈,258,268,526,주말
202111,중앙선,양평,2491,2725,5216,주말
202111,중앙선,원덕,346,378,724,주말
202111,중앙선,용문,1796,1990,3786,주말
202111,중앙선,지평,46,56,102,주말
202111,6호선,증산,7407,7283,14690,주말
202111,6호선,새절,8454,7784,16238,주말
202111,6호선,구산,5605,4104,9709,주말
202111,6호선,독바위,1966,2201,4167,주말
202111,6호선,불광,3636,3409,7045,주말
202111,6호선,역촌,2809,3299,6108,주말
202111,6호선,응암,12511,12174,24685,주말
202111,5호선,하남검단산,4932,4817,9749,주말
202111,7호선,까치울,5487,5475,10962,주말
202111,5호선,을지로4가,3250,3740,6990,주말
202111,5호선,종로3가,12546,13259,25805,주말
202111,5호선,광화문,16491,17742,34233,주말
202111,5호선,서대문,7445,7141,14586,주말
202111,5호선,충정로,2019,1855,3874,주말
202111,5호선,애오개,3754,3589,7343,주말
202111,5호선,공덕,7616,7968,15584,주말
202111,5호선,마포,7785,7845,15630,주말
