,사용일자,노선명,역명,승차총승객수,하차총승객수,승하차총승객수
518,20200209,우이신설선,보문,994,1017,2011
519,20200209,우이신설선,신설동,1036,1048,2084
520,20200210,우이신설선,북한산우이,2364,2124,4488
521,20200210,우이신설선,신설동,2223,2234,4457
522,20200210,우이신설선,보문,1514,1520,3034
523,20200210,우이신설선,성신여대입구(돈암),3059,3437,6496
524,20200210,우이신설선,정릉,4110,3938,8048
525,20200210,우이신설선,북한산보국문,5645,5488,11133
526,20200210,우이신설선,솔샘,5837,5494,11331
527,20200210,우이신설선,삼양사거리,2421,2464,4885
528,20200210,우이신설선,삼양,1983,2181,4164
529,20200210,우이신설선,화계,3253,3101,6354
530,20200210,우이신설선,가오리,3962,3909,7871
531,20200210,우이신설선,4.19민주묘지,2654,2630,5284
532,20200210,우이신설선,솔밭공원,2337,2293,4630
533,20200211,우이신설선,북한산우이,2552,2356,4908
534,20200211,우이신설선,솔밭공원,2392,2381,4773
535,20200211,우이신설선,4.19민주묘지,2755,2661,5416
536,20200211,우이신설선,가오리,4043,4009,8052
537,20200211,우이신설선,화계,3330,3145,6475
538,20200211,우이신설선,삼양,1980,2227,4207
539,20200211,우이신설선,삼양사거리,2433,2529,4962
540,20200211,우이신설선,솔샘,5910,5520,11430
541,20200211,우이신설선,북한산보국문,5846,5519,11365
542,20200211,우이신설선,정릉,4295,4129,8424
543,20200211,우이신설선,성신여대입구(돈암),3254,3475,6729
544,20200211,우이신설선,보문,1478,1511,2989
545,20200211,우이신설선,신설동,2272,2257,4529
546,20200212,우이신설선,신설동,2195,2265,4460
547,20200212,우이신설선,보문,1457,1469,2926
548,20200212,우이신설선,성신여대입구(돈암),2938,3407,6345
549,20200212,우이신설선,정릉,4222,3882,8104
550,20200212,우이신설선,북한산보국문,5659,5410,11069
551,20200212,우이신설선,솔샘,5814,5320,11134
552,20200212,우이신설선,삼양사거리,2348,2423,4771
553,20200212,우이신설선,삼양,1948,2131,4079
554,20200212,우이신설선,화계,3231,3028,6259
555,20200212,우이신설선,가오리,3942,4005,7947
556,20200212,우이신설선,4.19민주묘지,2468,2381,4849
557,20200212,우이신설선,솔밭공원,2279,2156,4435
558,20200212,우이신설선,북한산우이,2083,1781,3864
559,20200213,우이신설선,북한산우이,2451,2113,4564
560,20200213,우이신설선,솔밭공원,2422,2380,4802
561,20200213,우이신설선,4.19민주묘지,2757,2621,5378
562,20200213,우이신설선,가오리,4072,4009,8081
563,20200213,우이신설선,화계,3333,3054,6387
564,20200213,우이신설선,삼양,1988,2204,4192
565,20200213,우이신설선,삼양사거리,2448,2459,4907
566,20200213,우이신설선,솔샘,5846,5498,11344
567,20200213,우이신설선,북한산보국문,5863,5555,11418
568,20200213,우이신설선,정릉,4429,4227,8656
569,20200213,우이신설선,성신여대입구(돈암),3324,3782,7106
570,20200213,우이신설선,보문,1484,1568,3052
571,20200213,우이신설선,신설동,2181,2288,4469
572,20200214,우이신설선,북한산우이,2400,2137,4537
573,20200214,우이신설선,솔밭공원,2565,2339,4904
574,20200214,우이신설선,4.19민주묘지,2863,2697,5560
575,20200214,우이신설선,가오리,4156,3889,8045
576,20200214,우이신설선,화계,3488,3170,6658
577,20200214,우이신설선,삼양,2171,2356,4527
578,20200214,우이신설선,삼양사거리,2511,2554,5065
579,20200214,우이신설선,솔샘,6147,5545,11692
580,20200214,우이신설선,북한산보국문,6218,5707,11925
581,20200214,우이신설선,정릉,4625,4210,8835
582,20200214,우이신설선,성신여대입구(돈암),3457,3873,7330
583,20200214,우이신설선,보문,1609,1601,3210
584,20200214,우이신설선,신설동,2188,2300,4488
585,20200215,우이신설선,북한산우이,2804,2648,5452
586,20200215,우이신설선,솔밭공원,1805,1728,3533
587,20200215,우이신설선,4.19민주묘지,2166,1902,4068
588,20200215,우이신설선,가오리,2952,2766,5718
589,20200215,우이신설선,화계,2486,2321,4807
590,20200215,우이신설선,삼양,1480,1529,3009
591,20200215,우이신설선,삼양사거리,1858,1920,3778
592,20200215,우이신설선,솔샘,3748,3307,7055
593,20200215,우이신설선,북한산보국문,4441,3861,8302
594,20200215,우이신설선,정릉,3471,2878,6349
595,20200215,우이신설선,성신여대입구(돈암),2591,2960,5551
596,20200215,우이신설선,보문,1224,1295,2519
597,20200215,우이신설선,신설동,1534,1422,2956
598,20200216,우이신설선,북한산우이,2011,2045,4056
599,20200216,우이신설선,솔밭공원,1271,1238,2509
600,20200216,우이신설선,4.19민주묘지,1472,1301,2773
601,20200216,우이신설선,가오리,2153,2008,4161
602,20200216,우이신설선,화계,1897,1716,3613
603,20200216,우이신설선,삼양,1167,1193,2360
604,20200216,우이신설선,삼양사거리,1359,1363,2722
605,20200216,우이신설선,솔샘,2695,2502,5197
606,20200216,우이신설선,북한산보국문,3443,3007,6450
607,20200216,우이신설선,정릉,2474,2180,4654
608,20200216,우이신설선,성신여대입구(돈암),1939,2299,4238
609,20200216,우이신설선,보문,968,1011,1979
610,20200216,우이신설선,신설동,889,906,1795
611,20200217,우이신설선,북한산우이,2292,1928,4220
612,20200217,우이신설선,솔밭공원,2297,2295,4592
613,20200217,우이신설선,4.19민주묘지,2482,2443,4925
614,20200217,우이신설선,가오리,3963,3955,7918
615,20200217,우이신설선,화계,3242,3141,6383
616,20200217,우이신설선,삼양,1941,2154,4095
617,20200217,우이신설선,삼양사거리,2384,2453,4837
618,20200217,우이신설선,솔샘,5912,5481,11393
619,20200217,우이신설선,북한산보국문,5861,5537,11398
620,20200217,우이신설선,정릉,4229,4033,8262
621,20200217,우이신설선,성신여대입구(돈암),3211,3641,6852
622,20200217,우이신설선,보문,1457,1542,2999
623,20200217,우이신설선,신설동,2034,2018,4052
624,20200218,우이신설선,북한산우이,2370,2181,4551
625,20200218,우이신설선,솔밭공원,2552,2482,5034
626,20200218,우이신설선,4.19민주묘지,2580,2480,5060
627,20200218,우이신설선,가오리,3935,3979,7914
628,20200218,우이신설선,화계,3309,3070,6379
629,20200218,우이신설선,삼양,1943,2142,4085
630,20200218,우이신설선,삼양사거리,2372,2434,4806
631,20200218,우이신설선,솔샘,5742,5463,11205
632,20200218,우이신설선,북한산보국문,5835,5590,11425
633,20200218,우이신설선,정릉,4242,3956,8198
634,20200218,우이신설선,성신여대입구(돈암),3284,3747,7031
635,20200218,우이신설선,보문,1474,1516,2990
636,20200218,우이신설선,신설동,2049,2004,4053
637,20200219,우이신설선,북한산우이,2500,2151,4651
638,20200219,우이신설선,솔밭공원,2423,2331,4754
639,20200219,우이신설선,4.19민주묘지,2724,2684,5408
640,20200219,우이신설선,가오리,4037,4019,8056
641,20200219,우이신설선,화계,3234,3143,6377
642,20200219,우이신설선,삼양,1984,2282,4266
643,20200219,우이신설선,삼양사거리,2517,2610,5127
644,20200219,우이신설선,솔샘,5818,5562,11380
645,20200219,우이신설선,북한산보국문,5969,5801,11770
646,20200219,우이신설선,정릉,4320,4174,8494
647,20200219,우이신설선,성신여대입구(돈암),3336,3687,7023
648,20200219,우이신설선,보문,1448,1494,2942
649,20200219,우이신설선,신설동,2198,2130,4328
650,20200220,우이신설선,북한산우이,2368,2110,4478
651,20200220,우이신설선,솔밭공원,2291,2273,4564
652,20200220,우이신설선,4.19민주묘지,2736,2639,5375
653,20200220,우이신설선,가오리,3925,3860,7785
654,20200220,우이신설선,화계,3141,3038,6179
655,20200220,우이신설선,삼양,1908,2126,4034
656,20200220,우이신설선,삼양사거리,2410,2532,4942
657,20200220,우이신설선,솔샘,5764,5293,11057
658,20200220,우이신설선,북한산보국문,5652,5431,11083
659,20200220,우이신설선,정릉,4148,3848,7996
660,20200220,우이신설선,성신여대입구(돈암),3179,3560,6739
661,20200220,우이신설선,보문,1466,1574,3040
662,20200220,우이신설선,신설동,2114,2108,4222
663,20200221,우이신설선,북한산우이,2160,1911,4071
664,20200221,우이신설선,솔밭공원,2266,2149,4415
665,20200221,우이신설선,4.19민주묘지,2625,2507,5132
666,20200221,우이신설선,가오리,3803,3745,7548
667,20200221,우이신설선,화계,3115,2909,6024
668,20200221,우이신설선,삼양,1873,2094,3967
669,20200221,우이신설선,삼양사거리,2286,2370,4656
670,20200221,우이신설선,솔샘,5548,5044,10592
671,20200221,우이신설선,북한산보국문,5648,5316,10964
672,20200221,우이신설선,정릉,4120,3851,7971
673,20200221,우이신설선,성신여대입구(돈암),3211,3479,6690
674,20200221,우이신설선,보문,1485,1458,2943
675,20200221,우이신설선,신설동,1940,2032,3972
676,20200222,우이신설선,성신여대입구(돈암),2165,2446,4611
677,20200222,우이신설선,북한산우이,1891,1805,3696
678,20200222,우이신설선,솔밭공원,1445,1348,2793
679,20200222,우이신설선,4.19민주묘지,1644,1556,3200
680,20200222,우이신설선,가오리,2399,2275,4674
681,20200222,우이신설선,화계,2100,1896,3996
682,20200222,우이신설선,삼양,1232,1333,2565
683,20200222,우이신설선,삼양사거리,1529,1574,3103
684,20200222,우이신설선,솔샘,3030,2667,5697
685,20200222,우이신설선,북한산보국문,3751,3356,7107
686,20200222,우이신설선,정릉,2799,2328,5127
687,20200222,우이신설선,보문,1045,1103,2148
688,20200222,우이신설선,신설동,1166,1127,2293
689,20200223,우이신설선,북한산우이,2017,2030,4047
690,20200223,우이신설선,솔밭공원,1066,1036,2102
691,20200223,우이신설선,4.19민주묘지,1453,1301,2754
692,20200223,우이신설선,가오리,1770,1663,3433
693,20200223,우이신설선,화계,1471,1367,2838
694,20200223,우이신설선,삼양,930,943,1873
695,20200223,우이신설선,삼양사거리,1173,1122,2295
696,20200223,우이신설선,솔샘,2038,2007,4045
697,20200223,우이신설선,북한산보국문,2762,2541,5303
698,20200223,우이신설선,정릉,2033,1697,3730
699,20200223,우이신설선,성신여대입구(돈암),1630,1911,3541
700,20200223,우이신설선,보문,717,745,1462
701,20200223,우이신설선,신설동,823,825,1648
702,20200224,우이신설선,북한산우이,2267,1997,4264
703,20200224,우이신설선,솔밭공원,2013,1984,3997
704,20200224,우이신설선,4.19민주묘지,2270,2257,4527
705,20200224,우이신설선,가오리,3528,3541,7069
706,20200224,우이신설선,화계,2908,2728,5636
707,20200224,우이신설선,삼양,1690,1966,3656
708,20200224,우이신설선,삼양사거리,2108,2159,4267
709,20200224,우이신설선,솔샘,4958,4705,9663
710,20200224,우이신설선,북한산보국문,4893,4826,9719
711,20200224,우이신설선,정릉,3527,3380,6907
712,20200224,우이신설선,성신여대입구(돈암),2572,2952,5524
713,20200224,우이신설선,보문,1283,1313,2596
714,20200224,우이신설선,신설동,1811,1865,3676
715,20200225,우이신설선,북한산우이,1694,1400,3094
716,20200225,우이신설선,솔밭공원,1810,1747,3557
717,20200225,우이신설선,4.19민주묘지,1991,2033,4024
718,20200225,우이신설선,가오리,3100,3243,6343
719,20200225,우이신설선,화계,2591,2465,5056
720,20200225,우이신설선,삼양,1565,1753,3318
721,20200225,우이신설선,삼양사거리,1900,1999,3899
722,20200225,우이신설선,솔샘,4583,4332,8915
723,20200225,우이신설선,북한산보국문,4504,4425,8929
724,20200225,우이신설선,정릉,3237,3139,6376
725,20200225,우이신설선,성신여대입구(돈암),2372,2663,5035
726,20200225,우이신설선,보문,1187,1203,2390
727,20200225,우이신설선,신설동,1731,1723,3454
728,20200226,우이신설선,북한산우이,1976,1773,3749
729,20200226,우이신설선,솔밭공원,1887,1913,3800
730,20200226,우이신설선,4.19민주묘지,2110,2109,4219
731,20200226,우이신설선,가오리,3328,3362,6690
732,20200226,우이신설선,화계,2695,2528,5223
733,20200226,우이신설선,삼양,1586,1831,3417
734,20200226,우이신설선,삼양사거리,1972,1980,3952
735,20200226,우이신설선,솔샘,4604,4333,8937
736,20200226,우이신설선,북한산보국문,4557,4475,9032
737,20200226,우이신설선,정릉,3341,3138,6479
738,20200226,우이신설선,성신여대입구(돈암),2435,2729,5164
739,20200226,우이신설선,보문,1224,1230,2454
740,20200226,우이신설선,신설동,1713,1766,3479
741,20200227,우이신설선,신설동,1782,1777,3559
742,20200227,우이신설선,보문,1213,1228,2441
743,20200227,우이신설선,성신여대입구(돈암),2282,2604,4886
744,20200227,우이신설선,정릉,3313,3143,6456
745,20200227,우이신설선,북한산보국문,4426,4357,8783
746,20200227,우이신설선,솔샘,4484,4335,8819
747,20200227,우이신설선,삼양사거리,1921,2033,3954
748,20200227,우이신설선,삼양,1576,1747,3323
749,20200227,우이신설선,화계,2637,2528,5165
750,20200227,우이신설선,가오리,3216,3272,6488
751,20200227,우이신설선,4.19민주묘지,2073,1989,4062
752,20200227,우이신설선,솔밭공원,1889,1897,3786
753,20200227,우이신설선,북한산우이,1987,1838,3825
754,20200228,우이신설선,북한산우이,1665,1419,3084
755,20200228,우이신설선,솔밭공원,1750,1668,3418
756,20200228,우이신설선,4.19민주묘지,1902,1876,3778
757,20200228,우이신설선,가오리,3047,3014,6061
758,20200228,우이신설선,화계,2496,2313,4809
759,20200228,우이신설선,삼양,1503,1661,3164
760,20200228,우이신설선,삼양사거리,1805,1808,3613
761,20200228,우이신설선,솔샘,4359,4161,8520
762,20200228,우이신설선,북한산보국문,4321,4152,8473
763,20200228,우이신설선,정릉,3094,2998,6092
764,20200228,우이신설선,성신여대입구(돈암),2345,2691,5036
765,20200228,우이신설선,보문,1118,1240,2358
766,20200228,우이신설선,신설동,1630,1702,3332
767,20200229,우이신설선,신설동,994,996,1990
768,20200229,우이신설선,보문,825,840,1665
769,20200229,우이신설선,성신여대입구(돈암),1780,2031,3811
770,20200229,우이신설선,정릉,2191,1806,3997
771,20200229,우이신설선,북한산보국문,3006,2680,5686
772,20200229,우이신설선,솔샘,2288,2117,4405
773,20200229,우이신설선,삼양사거리,1249,1333,2582
774,20200229,우이신설선,삼양,1071,1107,2178
775,20200229,우이신설선,화계,1752,1542,3294
776,20200229,우이신설선,가오리,1970,1823,3793
777,20200229,우이신설선,4.19민주묘지,1606,1385,2991
778,20200229,우이신설선,솔밭공원,1226,1218,2444
779,20200229,우이신설선,북한산우이,1789,1805,3594
780,20200301,우이신설선,신설동,636,646,1282
781,20200301,우이신설선,보문,564,542,1106
782,20200301,우이신설선,성신여대입구(돈암),1170,1388,2558
783,20200301,우이신설선,정릉,1454,1253,2707
784,20200301,우이신설선,북한산보국문,2177,1932,4109
785,20200301,우이신설선,솔샘,1516,1342,2858
786,20200301,우이신설선,삼양사거리,903,896,1799
787,20200301,우이신설선,삼양,751,815,1566
788,20200301,우이신설선,화계,1180,1075,2255
789,20200301,우이신설선,가오리,1444,1300,2744
790,20200301,우이신설선,4.19민주묘지,1096,961,2057
791,20200301,우이신설선,솔밭공원,911,794,1705
792,20200301,우이신설선,북한산우이,1713,1750,3463
793,20200302,우이신설선,북한산우이,1850,1627,3477
794,20200302,우이신설선,솔밭공원,1750,1815,3565
795,20200302,우이신설선,4.19민주묘지,1944,1911,3855
